Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-07-20,34.88025665283203,35.2050716045532,34.845456694516386,35.14938813106929,68974800
2017-07-21,34.864013671875,34.90345479996306,34.541521116163516,34.799051397356024,105010400
2017-07-24,35.28627014160156,35.36747475871802,34.77816954577707,34.93593760584311,85972800
2017-07-25,35.43708038330078,35.69228833526864,35.21899120640794,35.21899120640794,75415600
2017-07-26,35.60413360595703,35.713174673654315,35.51132780128562,35.578612452194825,63124000
2017-07-27,34.93128967285156,35.727082730008235,34.17494127821325,35.671399271315785,129905200
2017-07-28,34.685367584228516,34.85473327081453,34.61344531486372,34.7758510102324,68854800
2017-07-31,34.506710052490234,34.87792600275066,34.36750672627583,34.77816025579489,79383600
2017-08-01,34.812965393066406,34.852406514372724,34.432470619089045,34.59255746097682,141474400
2017-08-02,36.45790481567383,37.063448624956266,36.23053692021016,36.954404079746894,279747200
2017-08-03,36.093658447265625,36.47415324084323,35.96605273047904,36.43703093410931,108389200
2017-08-04,36.28390884399414,36.5182367982239,36.12150315590527,36.20966776094429,82239600
2017-08-07,36.845375061035156,36.870896210885,36.348875587739144,36.4393590208106,87481200
2017-08-08,37.1400260925293,37.54604211525849,36.720090086877995,36.79665353312838,144823600
2017-08-09,37.36738967895508,37.41611315363051,36.91497258630468,36.949772539516886,104526000
2017-08-10,36.17717361450195,37.267238638725885,36.01645807921951,37.243945192944345,163217200
2017-08-11,36.68028259277344,36.9341683844951,36.351867717935605,36.47531517491972,105028400
2017-08-14,37.23230743408203,37.31615887536622,36.97609370957996,37.108859972480495,88490800
2017-08-15,37.63991165161133,37.77966166110587,37.299846542421186,37.42096606058106,117862000
2017-08-16,37.48850631713867,37.851861268607664,37.30216944215757,37.719098599761814,110686400
2017-08-17,36.7687873840332,37.43261145636436,36.76412798432432,37.38835604433153,111762400
2017-08-18,36.684940338134766,37.150780850365045,36.50326282269144,36.768791772499455,109712400
2017-08-21,36.61738586425781,36.775769892822034,36.128252027187976,36.684931157832516,105474000
2017-08-22,37.21599197387695,37.26723470592403,36.806053671580756,36.854964926847224,86418400
2017-08-23,37.2625846862793,37.37671690076482,37.00637451563045,37.050629936636696,77596400
2017-08-24,37.09721755981445,37.43961068868213,36.92951465775347,37.36740240950668,79275600
2017-08-25,37.234642028808594,37.397685539940476,37.09721989471758,37.18572719842804,101920400
2017-08-28,37.60963821411133,37.733085679229205,37.25093898959107,37.29985381260072,103864000
2017-08-29,37.94503402709961,37.99394528318715,37.26723533152812,37.29052877524253,118067600
2017-08-30,38.04752731323242,38.17330269453287,37.87516503492764,38.15234072332967,109078400
2017-08-31,38.198909759521484,38.32002924902332,38.07779027001965,38.11505835203251,107140400
2017-09-01,38.21056365966797,38.417862517958746,38.11273759156137,38.385253828589875,66364400
2017-09-05,37.75172424316406,38.25716088899768,37.39768437708491,38.14070073408444,117874000
2017-09-06,37.71211624145508,37.963670522676125,37.38835725576962,37.898453140961124,86606800
2017-09-07,37.56071853637695,37.788982942143555,37.351091731330314,37.75404277191512,87714000
2017-09-08,36.94813537597656,37.535091767309375,36.92484193250823,37.467546467779975,114446000
2017-09-11,37.61662673950195,37.74473360949304,37.24162493139071,37.38370645009327,126323200
2017-09-12,37.467552185058594,38.189606393791436,36.980749707380006,37.875162629389486,286856000
2017-09-13,37.18571090698242,37.257919159067484,36.78043200745177,37.23695363861418,179629600
2017-09-14,36.86662292480469,37.127492510231896,36.82236750140224,37.03199789319043,95042800
2017-09-15,37.239295959472656,37.493178214800345,36.80140469040731,36.910877507673646,196458400
2017-09-18,36.95745849609375,37.38370301301224,36.801402343027625,37.292864250657885,113077600
2017-09-19,36.971435546875,37.21367463162102,36.9038902285617,37.153113083393784,83242400
2017-09-20,36.351863861083984,36.861956205442226,35.83012123973316,36.77810477619086,211805600
2017-09-21,35.72763442993164,36.28897304494731,35.578565622840415,36.28897304494731,150046800
2017-09-22,35.378265380859375,35.466776235057715,35.06848094524703,35.296741851562814,186581600
2017-09-25,35.06614303588867,35.364280660403736,34.7423840426693,34.935708269423436,177549200
2017-09-26,35.66940689086914,35.85108440127797,35.331673239677386,35.35263520916742,146640000
2017-09-27,35.923282623291016,36.03741480448484,35.76256711139289,35.82312863998077,102016800
2017-09-28,35.70201110839844,35.934931328862454,35.56691695403965,35.84409258504471,88022000
2017-09-29,35.897666931152344,35.899998408208205,35.40387715030918,35.68571220984077,105199200
2017-10-02,35.825462341308594,35.97453115605567,35.571580127050126,35.93027574081998,74795200
2017-10-03,35.981510162353516,36.12359162123133,35.84874750141396,35.872037388099464,64921200
2017-10-04,35.748600006103516,35.837110840962715,35.51102390318841,35.78354017706002,80655200
2017-10-05,36.1934814453125,36.20512816989654,35.881369129315786,35.91164634833667,85135200
2017-10-06,36.172515869140625,36.216771285701384,36.000153603083184,36.09565175944262,69630400
2017-10-09,36.29828643798828,36.50558529280248,36.21676649297357,36.29129911567504,65051600
2017-10-10,36.312259674072266,36.80139354150929,36.12592634750615,36.34952776101765,62468000
2017-10-11,36.46365737915039,36.563811357429444,36.2773205116134,36.328563239038075,67622400
2017-10-12,36.33556365966797,36.65466330578336,36.27267418896036,36.41708717925492,64500400
2017-10-13,36.56615447998047,36.63369979450911,36.431060296841906,36.50559293514657,65576800
2017-10-16,37.239295959472656,37.267245256108666,36.71988116977698,36.77811124048966,96486000
2017-10-17,37.3766975402832,37.46986418060929,37.087875268745115,37.21598206475312,75989200
2017-10-18,37.211341857910156,37.432618962445325,37.174077315008596,37.36507009240364,65496800
2017-10-19,36.33088302612305,36.58709660587372,36.10728167841277,36.51023253194852,170336800
2017-10-20,36.393795013427734,36.743175445556645,36.32624969367869,36.47764645930194,95896400
2017-10-23,36.37515640258789,36.72919619122614,36.21910025562893,36.542859273307,87937200
2017-10-24,36.59177780151367,36.66631044378954,36.38214741481978,36.40310938726473,71028800
2017-10-25,36.431068420410156,36.696597445351735,36.165539395468585,36.54752858142106,84828400
2017-10-26,36.66399002075195,36.76181613292205,36.517249075455716,36.62206251320352,68002000
2017-10-27,37.97764587402344,38.10575271694487,36.96444140755853,37.10186349629206,177816800
2017-10-30,38.83246612548828,39.146909898881574,38.13370534379751,38.173301361603585,178803200
2017-10-31,39.372840881347656,39.51492238822658,38.88371044674246,39.10731191568161,144187200
2017-11-01,38.87206268310547,39.58247019850598,38.573925029770365,39.566164074081144,134551200
2017-11-02,39.15620803833008,39.247046758099586,38.49704356243149,38.80449987800804,165573600
2017-11-03,40.17875289916992,40.588691359425326,39.85732173867038,40.5281333591627,237594400
2017-11-06,40.58635330200195,40.75871556536482,39.997065357610694,40.14846209750659,140105200
2017-11-07,40.71678924560547,40.819274726553346,40.43495772707984,40.50716243754375,97446000
2017-11-08,41.04985427856445,41.04985427856445,40.60497587662775,40.681839963408436,97638000
2017-11-09,40.966007232666016,41.017249962642765,40.32780458464305,40.786657677747385,117930400
2017-11-10,40.830440521240234,40.99640999054884,40.73693890579127,40.933294438348895,100582000
2017-11-13,40.66680145263672,40.79069266937852,40.53355793641035,40.556935118264605,67928400
2017-11-14,40.05201721191406,40.55225821938238,40.01461514838106,40.44940432809518,99130000
2017-11-15,39.523738861083984,39.81359959427168,39.3601092402757,39.731783000438426,116632400
2017-11-16,39.99592208862305,40.175912851342744,39.808915317218215,40.01461955559179,94550000
2017-11-17,39.773841857910156,40.0637024759367,39.65462680301197,39.98188591460903,87598000
2017-11-20,39.73411178588867,39.869691608046615,39.63593403195173,39.80657606378088,65049600
2017-11-21,40.47278594970703,40.60368961957662,39.921117936072704,39.921117936072704,100525200
2017-11-22,40.89821243286133,40.907561163139,40.45173476640671,40.52419901834155,102355600
2017-11-24,40.90056228637695,41.024453513062106,40.82575815192538,40.93095191185509,56106800
2017-11-27,40.694854736328125,40.92627601601087,40.51953655783263,40.91926357421964,82867200
2017-11-28,40.456424713134766,40.877185489404816,40.173576481492574,40.7439455280813,105715200
2017-11-29,39.61723709106445,40.42136380660984,39.074921313258585,40.353575671955824,166665600
2017-11-30,40.17124557495117,40.23903371052628,39.37413129123352,39.839306639255796,166108800
2017-12-01,39.984230041503906,40.12915858256177,39.38814756965987,39.72709530718462,159037200
2017-12-04,39.69203186035156,40.3512262825852,39.652293505718426,40.31850036895455,130169600
2017-12-05,39.65462112426758,40.09408635421294,39.36476054775055,39.519041349776856,109400800
2017-12-06,39.507362365722656,39.785534421794935,38.9112834648331,39.15438974818077,114240000
2017-12-07,39.57982635498047,39.841633644959046,39.48398491245016,39.51203467441735,102693200
2017-12-08,39.591522216796875,39.97254823316245,39.46295839467937,39.853333145307786,93420800
2017-12-11,40.362911224365234,40.414338164972506,39.45593089022615,39.55177233107214,141095200
2017-12-12,40.136173248291016,40.297466539043796,40.080073715408226,40.241363439303626,77636800
2017-12-13,40.26942443847656,40.56629403478115,40.20630888511107,40.323187690009654,95273600
2017-12-14,40.25772476196289,40.470444984363944,40.12448124896759,40.29979940805167,81906000
2017-12-15,40.66680145263672,40.71355224948807,40.313828834523285,40.5873247413037,160677200
2017-12-18,41.2395133972168,41.421844031172604,40.87485212930518,40.879528279802386,117684400
2017-12-19,40.80004119873047,40.99873654293022,40.69485101462472,40.91458368227419,109745600
2017-12-20,40.7556266784668,41.00574538016436,40.4984919693788,40.87717802562036,93902400
2017-12-21,40.90990447998047,41.146001870600934,40.69718783621033,40.71354900872024,83799600
2017-12-22,40.90990447998047,41.00574592435399,40.79068942247038,40.83276406623033,65397600
2017-12-26,39.872032165527344,40.08241256095756,39.66398449497271,39.92579541025149,132742000
2017-12-27,39.8790397644043,39.92111441163747,39.67099568597355,39.76216098850259,85992800
2017-12-28,39.991249084472656,40.171243428209586,39.850993103171035,39.97254804917525,65920800
2017-12-29,39.558799743652344,39.87671023915788,39.5564634515975,39.86034906105778,103999600
2018-01-02,40.26708221435547,40.27643451563853,39.56580942615581,39.77619340273042,102223600
2018-01-03,40.260074615478516,40.80239401569069,40.19696262508525,40.330202616107094,118071600
2018-01-04,40.44707489013672,40.54992879885171,40.22500589642445,40.33253238872998,89738400
2018-01-05,40.907588958740234,40.99407814828679,40.45176225228601,40.542927593576856,94640000
2018-01-08,40.7556266784668,41.050159881448366,40.65744537728277,40.7556266784668,82271200
2018-01-09,40.75095748901367,40.921599515903196,40.53590095325459,40.80238443961448,86336000
2018-01-10,40.741607666015625,40.74394752463994,40.44006195266457,40.47746402207704,95839600
2018-01-11,40.973026275634766,41.02211693438228,40.78835936614299,40.81173298285246,74670800
2018-01-12,41.3961296081543,41.459245154422774,41.0595181171993,41.18340935111223,101672400
2018-01-16,41.18574523925781,41.933768721013166,41.17405664783749,41.585468671088606,118263600
2018-01-17,41.8659782409668,41.901040446396664,40.92393560860837,41.176390621417674,137547200
2018-01-18,41.903377532958984,42.099736587663685,41.66728368925117,41.9290910063812,124773600
2018-01-19,41.71638107299805,41.97818843235449,41.4709348901725,41.75144328474837,129700400
2018-01-22,41.37508010864258,41.557410684789765,41.281578529489984,41.44520807643533,108434400
2018-01-23,41.384429931640625,41.94545012192714,41.33300655854965,41.44520916986427,130756400
2018-01-24,40.72523880004883,41.44521244943131,40.486805111138345,41.43352385908979,204420400
2018-01-25,39.998252868652344,40.89588096747637,39.86267306723772,40.79302707903376,166116000
2018-01-26,40.091758728027344,40.206301219057266,39.75281097181956,40.206301219057266,156572000
2018-01-29,39.26192092895508,39.7761868421077,39.05387684544463,39.7761868421077,202561600
2018-01-30,39.03049850463867,39.124000098125286,38.499867866116375,38.693887061115404,184192800
2018-01-31,39.13801956176758,39.37411693794769,38.92062678192371,39.00711592226718,129915600
2018-02-01,39.2198486328125,39.416204154709504,38.9814148894474,39.077256358536815,188923200
2018-02-02,37.51808547973633,38.99075870726561,37.424583889707215,38.80375196035035,346375200
2018-02-05,36.580726623535156,38.30819507475602,36.46618412011472,37.19083407744985,290954000
2018-02-06,38.109493255615234,38.27078653650845,35.99866285535439,36.19268205071455,272975200
2018-02-07,37.2936897277832,38.19599429823236,37.18382692611816,38.12353000555916,206434400
2018-02-08,36.267486572265625,37.634969821723445,36.23943680447615,37.46900037296808,217562000
2018-02-09,36.71108627319336,37.0584569628266,35.262922282513344,36.86599613070262,282690400
2018-02-12,38.18976593017578,38.46672273816519,36.96926786105699,37.20163266035302,243278000
2018-02-13,38.572330474853516,38.668562658760024,37.94095852973828,38.01137241019179,130196800
2018-02-14,39.28350830078125,39.323408669280425,38.22966009746978,38.267211068093054,162579600
2018-02-15,40.602577209472656,40.6260461144055,39.666080874666676,39.85150062365004,204588800
2018-02-16,40.47113800048828,41.032099647351984,40.31623176094722,40.45471012448488,160704400
2018-02-20,40.335025787353516,40.900675720101226,40.234098347646515,40.381967200086905,135722000
2018-02-21,40.151947021484375,40.867811539145606,40.13786137607023,40.56503641863772,149886400
2018-02-22,40.48758316040039,40.827912853294784,40.302163340873086,40.32328643776861,123967600
2018-02-23,41.19171905517578,41.22692422009872,40.73168460558105,40.762198136114456,135249600
2018-02-26,42.00615310668945,42.10473112126682,41.358353190295645,41.3912125284881,152648800
2018-02-27,41.87002944946289,42.36057381022389,41.81604700695905,42.03667557380085,155712400
2018-02-28,41.80665969848633,42.39343632161307,41.79023181536693,42.07422969537611,151128400
2018-03-01,41.074371337890625,42.19628816563636,40.52514917496592,41.90524561656639,195208000
2018-03-02,41.358360290527344,41.37948338697755,40.47584605945342,40.55799620973738,153816000
2018-03-05,41.50153350830078,41.71746684872899,40.961698366530335,41.12364926720145,113605600
2018-03-06,41.4663200378418,41.837163204570295,41.339577893430516,41.75736246248173,95154000
2018-03-07,41.081390380859375,41.273854765458225,40.9030116386987,41.06026728930069,126814000
2018-03-08,41.529693603515625,41.57193979190114,41.09078593320187,41.187014556102035,95096400
2018-03-09,42.24320983886719,42.24790505333158,41.6353102868023,41.76909703854284,128740800
2018-03-12,42.651611328125,42.80886700334209,42.29719960470139,42.31597330142616,128828400
2018-03-13,42.240875244140625,43.06940353794993,42.069537475364825,42.855815990569,126774000
2018-03-14,41.881752014160156,42.369950398408875,41.73388321843804,42.323009003680866,117473600
2018-03-15,41.93104934692383,42.30424194138419,41.79492034377192,41.89584418772932,90975200
2018-03-16,41.783172607421875,42.04135206045374,41.68928623972042,41.93103781677873,157618800
2018-03-19,41.1447639465332,41.654085457493494,40.75983875209598,41.61888030428851,133787200
2018-03-20,41.13068389892578,41.49683183577984,41.060270007669395,41.13068389892578,78597600
2018-03-21,40.198890686035156,41.09548343216158,40.196541287634304,41.08374718435731,148219600
2018-03-22,39.63089370727539,40.52983232296425,39.572216046223105,39.90080951555583,165963200
2018-03-23,38.713165283203125,39.88202301847782,38.713165283203125,39.522916102330775,164115200
2018-03-26,40.55095291137695,40.62840784209897,39.06523432694473,39.4478137655839,150164800
2018-03-27,39.51118087768555,41.10955946368787,39.177892261077965,40.764534600998445,163690400
2018-03-28,39.07462692260742,39.90550460608626,38.77185176834323,39.25535512087376,166674000
2018-03-29,39.37974166870117,40.31154297775571,39.17319520783287,39.386782699739925,153594000
2018-04-02,39.12156677246094,39.65201509761951,38.60285827668735,39.11217992291302,150347200
2018-04-03,39.52292251586914,39.60741848522696,38.69908950068041,39.34688954482369,121112000
2018-04-04,40.278682708740234,40.37256550802131,38.67326320379897,38.69908151081114,138422000
2018-04-05,40.5579833984375,40.893617762904796,40.38899151741661,40.50634679138119,107732800
2018-04-06,39.52057647705078,40.482887897857516,39.478326701909054,40.12847614077942,140021200
2018-04-09,39.912540435791016,40.62605912311723,39.865599029495826,39.87264006137012,116070800
2018-04-10,40.66360855102539,40.83964148847571,40.25990606129403,40.60493090520861,113634400
2018-04-11,40.473506927490234,40.820877702734585,40.29981974916783,40.424216112898584,89726400
2018-04-12,40.87251281738281,41.074364121464306,40.61432966748776,40.70117504412537,91557200
2018-04-13,41.010990142822266,41.27151910294791,40.80444720984534,41.02272639139374,100497200
2018-04-16,41.26681900024414,41.35366077533175,41.03445421925359,41.08139562250636,86313600
2018-04-17,41.834815979003906,41.99911267229984,41.40529517848783,41.42407245506441,106421600
2018-04-18,41.740936279296875,41.97095526813903,41.515616087100334,41.733895247128224,83018000
2018-04-19,40.5579833984375,41.16588285803831,40.525124064983366,40.78330351886619,139235200
2018-04-20,38.896240234375,40.18714851166951,38.8281721559885,40.04162908827687,261964400
2018-04-23,38.78357696533203,39.17788901493464,38.51365765341196,39.156765922577186,146062000
2018-04-24,38.243751525878906,39.03942043706122,37.84004894625956,38.88451055807703,134768000
2018-04-25,38.41039276123047,38.825831574734394,38.11935387520056,38.16864110139597,113528400
2018-04-26,38.544185638427734,38.89859745277348,38.344680140899015,38.52071313940064,111852000
2018-04-27,38.09822082519531,38.56998777396035,37.70155939528785,38.49253285734537,142623200
2018-04-30,38.788272857666016,39.25769406239759,37.98556302734298,38.053631107612816,169709600
2018-05-01,39.689571380615234,39.71304029620329,38.79062918324785,39.05819917447311,214277600
2018-05-02,41.4428596496582,41.71981648729503,40.79271017052406,41.12834466848057,266157600
2018-05-03,41.51797103881836,41.66114469341514,40.9429306029922,41.28091454705021,136272800
2018-05-04,43.146854400634766,43.24543243285755,41.81839141046121,41.8371686901322,224805200
2018-05-07,43.45901870727539,44.04814106669595,43.36278649476054,43.463710341007975,169805600
2018-05-08,43.66791915893555,43.707819541504236,43.10930664017297,43.419126431506974,113611200
2018-05-09,43.97539138793945,43.984778238947406,43.47311069609928,43.78527631777293,92844800
2018-05-10,44.604400634765625,44.68185556216297,44.04344244670562,44.064569122468185,111957200
2018-05-11,44.434757232666016,44.78111254653238,44.16615551938289,44.64681348749568,104848800
2018-05-14,44.33108139038086,44.65623212523947,44.26275443642257,44.53371098533184,83115200
2018-05-15,43.928192138671875,44.076631181678145,43.61246796024898,44.00830061465196,94780800
2018-05-16,44.33815383911133,44.40412953249525,43.82451341829647,43.84100824044488,76732400
2018-05-17,44.057777404785156,44.510159080061804,43.90933837555642,44.29574794788918,69176000
2018-05-18,43.897560119628906,44.25098366663279,43.85515101968935,44.10490308433846,73190800
2018-05-21,44.20857238769531,44.594981969565396,44.0389288058782,44.29574904119214,73603200
2018-05-22,44.09783172607422,44.503090985077776,44.00829661681228,44.385283144558365,60962800
2018-05-23,44.38056945800781,44.41355550927262,43.767967254278695,43.90698323730388,80233600
2018-05-24,44.33108139038086,44.493656757810164,43.873990067081564,44.47716553245859,92936000
2018-05-25,44.432411193847656,44.68451813500634,44.21328671319679,44.34994425694681,69844000
2018-05-29,44.27218246459961,44.472457219965484,44.02949861480413,44.201500640550265,90056400
2018-05-30,44.17793655395508,44.29574438476563,44.00829298997112,44.2297722871285,74762000
2018-05-31,44.029510498046875,44.34994803599016,43.857512021089384,44.1119774419747,109931200
2018-06-01,44.82353210449219,44.828241829945235,44.23684771666393,44.293396778992886,93770000
2018-06-04,45.19814682006836,45.57277480962884,45.08505232411239,45.15337927504996,105064800
2018-06-05,45.5468635559082,45.69530257509716,45.323029393544196,45.49031809732934,86264000
2018-06-06,45.7047233581543,45.72828636153599,45.21935568825165,45.62226003673747,83734400
2018-06-07,45.58220291137695,45.756556182570655,45.31831095206301,45.742419819523526,85388800
2018-06-08,45.16752243041992,45.238207849226285,44.71278592096952,45.04264641511956,106627200
2018-06-11,45.056785583496094,45.231142481373176,44.81646017789385,45.08506190990398,73234000
2018-06-12,45.30418395996094,45.381937568012425,45.0379370834704,45.09448614256514,67644400
2018-06-13,44.93190002441406,45.44554396849408,44.870641254749685,45.337159196554886,86553600
2018-06-14,44.95547103881836,45.13689611332946,44.818813517322575,45.13218279322,86440400
2018-06-15,44.493656158447266,44.80467052589796,44.3569986571622,44.77403934253134,246876800
2018-06-18,44.4700927734375,44.58318726275227,44.1072427105395,44.26746319934367,73939600
2018-06-19,43.75147247314453,43.90226635171033,43.2236921005594,43.62188314112478,134314000
2018-06-20,43.94232177734375,44.10725202475832,43.76089670758285,43.90698086547268,82514800
2018-06-21,43.697288513183594,44.37821773005367,43.57476734474176,44.11903902665944,102847600
2018-06-22,43.570064544677734,43.85987091375196,43.51822879148253,43.85280272878998,108801600
2018-06-25,42.9221076965332,43.570050812040066,42.58282054445238,43.21191397426476,126652400
2018-06-26,43.454593658447266,43.94938797353978,43.009280212947836,43.115310134188796,98276800
2018-06-27,43.3909912109375,44.12611109590688,43.36036001732693,43.64309815806819,101141200
2018-06-28,43.70670700073242,43.87399570915046,43.306161078797324,43.37684649918818,69460800
2018-06-29,43.61482238769531,44.104903475310294,43.09646856653667,43.89284718810203,90950800
2018-07-02,44.102542877197266,44.13081920457902,43.216629182120954,43.31087761470998,70925200
2018-07-03,43.33443832397461,44.28396929007822,43.24490320913668,44.24626991591381,55819200
2018-07-05,43.68314743041992,43.92112157794117,43.41925900843449,43.65016137767174,66416800
2018-07-06,44.2886848449707,44.39706605714836,43.63602832826301,43.68786407155159,69940800
2018-07-09,44.90364074707031,44.92720016005415,44.60205293727909,44.64917535845704,79026400
2018-07-10,44.84943771362305,45.06855852922152,44.80937989175197,44.93425948632133,63756400
2018-07-11,44.2674674987793,44.71513577573598,44.20385026945704,44.41354804479918,75326000
2018-07-12,45.00966262817383,45.09919773617647,44.60440337487018,44.65623911158645,72164400
2018-07-13,45.08034896850586,45.20051167231687,44.97903235551187,45.02144504787517,50055600
2018-07-16,44.98139953613281,45.39136860228985,44.865946535032236,45.125125274151614,60172400
2018-07-17,45.10861587524414,45.20757401770042,44.57848065802218,44.708069985718346,62138000
2018-07-18,44.861236572265625,45.19110077358596,44.75049688409799,45.18638745200983,65573600
2018-07-19,45.20994567871094,45.367807780295486,44.69394667468397,44.69394667468397,81147200
2018-07-20,45.106266021728516,45.33952324227363,44.80703310367688,45.18637448948724,82704800
2018-07-23,45.14631652832031,45.228783446987535,44.66330370871866,44.927192096118354,63957600
2018-07-24,45.47382354736328,45.62933074980564,45.24998938365914,45.34423421199465,74791600
2018-07-25,45.90263748168945,45.90970566277552,45.33951269029891,45.48795168352464,66839600
2018-07-26,45.7589111328125,46.171238467728884,45.61754032275755,45.85315594270977,76304000
2018-07-27,44.997886657714844,45.98983036478812,44.79054728056739,45.942707942491445,96096000
2018-07-30,44.74577331542969,45.285331624624746,44.547857012990356,45.2146462036936,84118000
2018-07-31,44.835304260253906,45.271194687816894,44.61147009280662,44.83766271788807,157492000
2018-08-01,47.47655487060547,47.53781364713079,46.489324692851646,46.918146914157724,271742800
2018-08-02,48.86433410644531,49.097594916163985,47.20560135629759,47.25979195423673,249616000
2018-08-03,49.005706787109375,49.182418547865296,48.41430912684515,48.7795141514494,133789600
2018-08-06,49.260169982910156,49.302579077921635,48.78893864166359,49.008059489642534,101701600
2018-08-07,48.798370361328125,49.361491770413686,48.71590342386616,49.31908266786328,102349600
2018-08-08,48.831363677978516,48.963307921368006,48.18813369384926,48.548625499970896,90102000
2018-08-09,49.215396881103516,49.4274495226711,48.819560729578775,49.368545611656835,93970400
2018-08-10,49.068809509277344,49.44002519266483,48.86546923859156,49.0286148009558,98444800
2018-08-13,49.3856315612793,49.87743127630117,49.108994898045374,49.48966660204789,103563600
2018-08-14,49.59370803833008,49.78522547543453,49.241408169898676,49.69065012134938,82992000
2018-08-15,49.709571838378906,49.82779284898479,49.25796671198787,49.46839996655359,115230400
2018-08-16,50.43780517578125,50.553659437598704,50.00038606730865,50.06658953343815,114001600
2018-08-17,51.4450569152832,51.53253931119231,50.39998358384993,50.46618706310315,141708000
2018-08-20,50.94380569458008,51.823366801630385,50.86104953392936,51.56801256244055,121150800
2018-08-21,50.844482421875,51.352834849865985,50.60567731793008,51.26062262083593,104639200
2018-08-22,50.84685516357422,51.15659362058982,50.5607587429564,50.622235974791955,76072400
2018-08-23,50.950889587402344,51.31973854252035,50.74045634465841,50.75227555879988,75532800
2018-08-24,51.10931396484375,51.28427877137062,50.861049092863915,51.213349043221534,73905600
2018-08-27,51.530174255371094,51.71932859234506,51.14950246004533,51.34338303977495,82100400
2018-08-28,51.946311950683594,52.14492238496493,51.761887460591076,51.7831663768743,91107200
2018-08-29,52.721839904785156,52.8424276423776,51.8777437807323,52.0527085641898,109019200
2018-08-30,53.20655059814453,53.9702573574271,52.58470689450583,52.78568406644188,195175200
2018-08-31,53.8213005065918,54.11448631513181,53.43589884273721,53.55648297936392,173360400
2018-09-04,53.99388885498047,54.18776939590025,53.584845253725106,54.005711675140766,109560400
2018-09-05,53.64158248901367,54.30362065141048,53.22308284725855,54.14284186181777,133332000
2018-09-06,52.750213623046875,53.75509216076385,52.32461728550888,53.49027465750758,137160000
2018-09-07,52.32462692260742,53.286944199899885,52.18512697755496,52.45467077300354,150479200
2018-09-10,51.62238693237305,52.45466385736109,51.18260462853595,52.24186387354506,158066000
2018-09-11,52.927547454833984,53.03394564193792,51.203883114038426,51.54672332040395,142996000
2018-09-12,52.270233154296875,53.19944845556792,51.97940690511045,53.185262513230725,197114800
2018-09-13,53.5328483581543,53.99154653769781,52.62491170196772,52.84953094028925,166825600
2018-09-14,52.92517852783203,53.63450455616086,52.613076951433094,53.37678363174455,127997200
2018-09-17,51.515987396240234,52.71474653653947,51.37175762273958,52.525592202926,148780400
2018-09-18,51.60110092163086,52.454656645298286,51.33628344092451,51.494699140442705,126286800
2018-09-19,51.631839752197266,51.92739226002057,50.90596466904896,51.66257836751287,108495200
2018-09-20,52.024330139160156,52.55632461019828,51.81626003598558,52.07398454389715,106435200
2018-09-21,51.463966369628906,52.3388010443892,51.376480376679865,52.20166425202721,384986800
2018-09-24,52.20403289794922,52.31516093786843,51.2204368199305,51.26536138174706,110773600
2018-09-25,52.53504180908203,52.68400140445,51.9463000058917,51.95812282593677,98217600
2018-09-26,52.11655807495117,52.903910562291436,51.96050545054438,52.253694901749306,95938800
2018-09-27,53.187618255615234,53.53991807532768,52.85423422566769,52.920441293753825,120724800
2018-09-28,53.374420166015625,53.398062202116094,52.96773962377275,53.14979737223942,91717600
2018-10-01,53.733795166015625,54.244510633511325,53.51863573783042,53.89694068545045,94403200
2018-10-02,54.211421966552734,54.38166049673322,53.58485210395696,53.73144499079402,99152800
2018-10-03,54.871097564697266,55.20211492695663,54.3296433555075,54.39348370673561,114619200
2018-10-04,53.90642166137695,54.93730909364432,53.60850238383533,54.566093361412044,128168000
2018-10-05,53.03158187866211,54.00572550581806,52.15438395852076,53.899327312763546,134322000
2018-10-08,52.90863800048828,53.15217302088543,52.0645381588214,52.53978898349141,118655600
2018-10-09,53.64158248901367,53.736161430966206,52.549221866140456,52.877876022812835,107564000
2018-10-10,51.15658950805664,53.5186463057796,51.08329306782395,53.30821307731672,167962400
2018-10-11,50.70499038696289,51.89902330763163,50.201371338479035,50.721543060089694,212497600
2018-10-12,52.51613235473633,52.69819370350563,51.27008201426514,52.11654480060176,161351600
2018-10-15,51.393035888671875,52.44993197126722,51.37175697346174,52.29151625611603,123164000
2018-10-16,52.525596618652344,52.72421066994395,51.251174194641926,51.764252977522055,116736000
2018-10-17,52.29860305786133,52.64144321335758,51.86118394400235,52.56105380461304,91541600
2018-10-18,51.07619857788086,51.95576305015513,50.362142773439196,51.51125096413181,130325200
2018-10-19,51.85409927368164,52.315160495072206,51.40958711776718,51.5585467461468,132314800
2018-10-22,52.17092514038086,52.811684539021144,51.76661134631194,51.9675848788607,115168400
2018-10-23,52.6627197265625,52.785670562922796,50.76409096873658,51.03127155318735,155071200
2018-10-24,50.8563232421875,53.01740358672918,50.72627938398572,52.632005471465256,163702000
2018-10-25,51.96995162963867,52.3435304176031,51.248802817676285,51.47578872209439,119423200
2018-10-26,51.14241027832031,52.062169603151254,50.284124580632735,51.04783130446249,189033600
2018-10-29,50.18246078491211,51.94395329351893,48.72834004766354,51.82573227135982,183742000
2018-10-30,50.433074951171875,50.87758341933534,49.48021406236967,49.92472253053314,146640000
